SHP_WAREHOUSE_ADDRESS,QTD_REPRESADO,FBM_ISSUE_ID,PROCCESS,MELI,TITULO,#ERROR!
BL-0-118-097-00-00,1,50000013499881,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013495531,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013450714,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013539961,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013509883,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013449458,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013303436,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013541218,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013267255,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013541872,stock_audit,NKWG06750,Tuff Sem Passar Desamassa Facil Roupas Perfuma Tira Odor,
BL-0-118-097-00-00,1,50000013738872,stock_audit,HXAJ06347,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012526903,stock_audit,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012538235,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012540493,stock_audit,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012469012,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012829516,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012828421,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012591131,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012766768,it_support,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000012973512,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013200344,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013410889,it_support,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013807477,cycle_count,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013993776,stock_audit,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013177727,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013221528,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-118-097-00-00,1,50000013297459,put_wall,SGRF05209,Tuff Passa Fácil Neutralizador De Odores Sem Passar Desamassa Fácil 350g,
BL-0-124-028-00-00,1,50000013966718,stock_audit,FTKU38449,Óleo Reparador Lola From Rio Danos Vorazes 50ml,
BL-0-124-107-00-00,1,50000007604483,cycle_count,JOFL23889,Barra De Chocolate Dark 73% Hershey's 85g,
BL-0-125-061-00-00,1,50000013942136,put_wall,OABP02846,Chocolate Bombom Moranguete Caixa C/100 Unids De 9g - Bel,
BL-0-128-066-00-00,1,50000013731534,stock_audit,BTJA69392,Massa De Tapioca Da Terrinha Pacote 1kg,
BL-0-128-066-00-00,1,50000013830806,it_support,BTJA69392,Massa De Tapioca Da Terrinha Pacote 1kg,
BL-0-128-066-00-00,1,50000014058787,stock_audit,PVVI44203,Tapioca Da Terrinha Pacote 1kg,
BL-0-128-088-00-00,1,50000013800315,packing,NENG10331,Pack Refrigerante Sem Açúcar Coca-cola Mini Garrafa 12 Unidades 200ml Cada,
BL-0-129-090-00-00,1,50000013911243,it_support,ECAC12885,Leite Uht Integral Leitíssimo Garrafa 1l,
BL-0-129-090-00-00,1,50000014140865,put_wall,ECAC12885,Leite Uht Integral Leitíssimo Garrafa 1l,
BL-0-130-027-00-00,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
BL-0-131-029-00-00,1,50000013967421,stock_audit,JHES97500,Salgadinho De Batata Sabor Creme E Cebola 109g Pringles,
BL-0-136-082-00-00,1,50000007648725,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007648769,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007675531,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007675533,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007707104,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007547421,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007540398,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007540420,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007540316,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-082-00-00,1,50000007553917,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
BL-0-136-084-00-00,2,50000013829969,it_support,TCYE88429,Limpa Pedras E Piso Antiderrapante Pedrex 5 Litros Faz 20l,
BL-0-137-058-00-00,1,50000012453994,packing,MUHP92584,Papel Higiênico Rolão Absorção Premium 8 X300m 100% Celulose,
BL-0-147-115-00-00,1,50000013967421,stock_audit,JHES97500,Salgadinho De Batata Sabor Creme E Cebola 109g Pringles,
BL-0-150-032-00-00,1,50000013963466,put_wall,CXOD64712,Desinfetante Lavanda Sanol 5 Litros,
MZ-1-011-027-01-04,1,50000013963466,put_wall,CXOD64712,Desinfetante Lavanda Sanol 5 Litros,
MZ-1-012-025-03-01,1,50000013948999,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-012-025-03-01,1,50000013924309,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-012-025-03-01,1,50000013926380,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-012-025-03-01,1,50000013886973,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-012-025-03-01,1,50000013854385,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-012-025-03-01,1,50000013886969,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-012-025-03-01,1,50000013889521,stock_audit,RZIZ26463,Bobina Picotada Transparente Rollbag 25 Cm X 35cm Contém 500 Sacos,
MZ-1-014-027-01-06,1,50000007648725,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-014-027-01-06,1,50000007648769,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-014-027-01-06,1,50000007675531,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-014-027-01-06,1,50000007675533,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-014-027-01-06,1,50000007707104,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-017-024-03-03,1,50000013938205,stock_audit,DQTJ41526,Balas Gelatina Fini Pacote Com 500g - Escolha O Sabor- Festa,
MZ-1-017-024-03-03,1,50000007691607,stock_audit,DMED30397,Kinder Joy 2 Unidades 40g,
MZ-1-018-015-01-04,1,50000013932396,packing,WSPE61106,K-othrine Gel Formigas: Isca Gel Formigas,
MZ-1-018-015-01-04,1,50000013955384,stock_audit,CCJM03874,K-othrine Gel Formigas: Isca Gel Formigas,
MZ-1-020-032-03-02,1,50000013944203,stock_audit,TKTR34181,Depimiel Creme Depilatório Corporal Com Aloe Vera 120g,
MZ-1-023-029-03-01,1,50000011394998,stock_audit,FHZY66171,Clear Men Shampoo Anticaspa Limpeza Diária 2 Em 1 400ml,
MZ-1-024-014-03-01,1,50000012565615,stock_audit,YMMB61970,Protetor Solar Neutrogena Pele Oleosa Fps70 40g,
MZ-1-024-014-03-01,1,50000013032635,stock_audit,YMMB61970,Protetor Solar Neutrogena Pele Oleosa Fps70 40g,
MZ-1-024-014-03-01,1,50000012760695,stock_audit,YMMB61970,Protetor Solar Neutrogena Pele Oleosa Fps70 40g,
MZ-1-024-046-01-05,1,50000013645957,it_support,NLYK91527,Carmed Protetor Labial Fini Dentaduras 10g,
MZ-1-024-046-01-05,1,50000014071739,stock_audit,WZHT96303,Protetor Labial Carmed Fini Dentaduras 10g Tiktok,
MZ-1-030-014-01-05,1,50000014099147,stock_audit,PPLN63941,Gelatina Zero Açucar 200g Lowçucar Food Service Sabores Morango,
MZ-1-031-012-02-06,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
MZ-1-031-022-04-05,1,50000013557952,stock_audit,JXOO63774,Kit 12 Chá Verde Feel Good 1l - Imediato,
MZ-1-031-034-01-06,1,50000014060766,stock_audit,ZWDF23815,Gomas De Mascar Chiclets Tutti Frutti 280g Display Com 100un,
MZ-1-031-034-02-04,1,50000014057352,stock_audit,SJAP08945,Pasta De Amendoim La Ganexa Com Whey Protein Zero Açúcar Pote 450g Sabor Leitinho,
MZ-1-031-034-04-05,1,50000014006406,packing,VWVL71363,"Maionese Temperada Junior Pouch 1,1kg",
MZ-1-031-046-01-02,1,50000013104551,stock_audit,HHNW37404,Amendoim Japonês Assado Original 1kg Mendorato Santa Helena,
MZ-1-032-003-01-02,1,50000007648725,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-032-003-01-02,1,50000007648769,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-032-003-01-02,1,50000007675531,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-032-003-01-02,1,50000007675533,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-032-003-01-02,1,50000007707104,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-032-003-02-05,1,50000007604483,cycle_count,JOFL23889,Barra De Chocolate Dark 73% Hershey's 85g,
MZ-1-032-005-04-01,8,50000013830557,it_support,NEFY99142,Paçoquita Amendoim Zero Adição De Açúcares Santa Helena,
MZ-1-032-005-04-01,8,50000013844054,it_support,NEFY99142,Paçoquita Amendoim Zero Adição De Açúcares Santa Helena,
MZ-1-032-005-04-01,8,50000014071983,stock_audit,NEFY99142,Paçoquita Amendoim Zero Adição De Açúcares Santa Helena,
MZ-1-032-010-01-01,1,50000013924397,stock_audit,KZCN78036,Bala Butter Toffees Chocolate Arcor 400g,
MZ-1-032-010-01-01,1,50000013939418,stock_audit,KZCN78036,Bala Butter Toffees Chocolate Arcor 400g,
MZ-1-032-010-03-01,1,50000013844054,it_support,NEFY99142,Paçoquita Amendoim Zero Adição De Açúcares Santa Helena,
MZ-1-032-010-03-01,1,50000013830557,it_support,NEFY99142,Paçoquita Amendoim Zero Adição De Açúcares Santa Helena,
MZ-1-032-010-03-01,1,50000014071983,stock_audit,NEFY99142,Paçoquita Amendoim Zero Adição De Açúcares Santa Helena,
MZ-1-032-010-03-02,1,50000013030258,cycle_count,IVTQ01611,Biscoito Com Biomassa De Banana Verde Cajulinha Alere Gourmet 70g,
MZ-1-032-010-03-02,1,50000013031905,cycle_count,IVTQ01611,Biscoito Com Biomassa De Banana Verde Cajulinha Alere Gourmet 70g,
MZ-1-032-027-03-05,1,50000013941034,stock_audit,ZBHY70291,Chocolate Snickers Branco White Unid 42g Mars,
MZ-1-033-043-02-06,1,50000013952116,stock_audit,EABM28663,Bala De Coco Tipo Caseira P/ Festas 700gr - Junco,
MZ-1-035-031-03-04,1,50000013830813,it_support,CQSA00497,Capsula De Cappuccino Napolitano Tres 3 Corações 10 Unidades,
MZ-1-036-035-03-01,2,50000007674324,stock_audit,SDKC65635,Ferrero Rocher Tablete Branco Com Avelã 1 Uni 90g,
MZ-1-036-035-03-01,2,50000007679296,stock_audit,SDKC65635,Ferrero Rocher Tablete Branco Com Avelã 1 Uni 90g,
MZ-1-036-035-03-01,2,50000007679162,stock_audit,SDKC65635,Ferrero Rocher Tablete Branco Com Avelã 1 Uni 90g,
MZ-1-036-035-03-01,2,50000007679380,stock_audit,SDKC65635,Ferrero Rocher Tablete Branco Com Avelã 1 Uni 90g,
MZ-1-036-035-03-01,2,50000007679256,stock_audit,SDKC65635,Ferrero Rocher Tablete Branco Com Avelã 1 Uni 90g,
MZ-1-036-035-03-01,2,50000007679445,stock_audit,SDKC65635,Ferrero Rocher Tablete Branco Com Avelã 1 Uni 90g,
MZ-1-038-011-03-04,1,50000014062971,stock_audit,TUHW20012,Pack Água Tônica Zero Açúcar Schweppes Lata 6 Unidades 350ml Cada,
MZ-1-038-016-02-04,5,50000011636766,packing,CFBB54111,Óleo De Coco Sem Sabor Copra 1l Sem Cheiro P/ Uso Culinário,
MZ-1-039-015-04-03,1,50000007648725,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-039-015-04-03,1,50000007648769,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-039-015-04-03,1,50000007675531,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-039-015-04-03,1,50000007675533,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-039-015-04-03,1,50000007707104,stock_audit,YLIU43748,Salgadinho De Milho Sabor Queijo Nacho 120g Doritos,
MZ-1-041-010-04-01,1,50000014144638,stock_audit,XUNA09049,Azeitona Verde Em Conserva Sem Caroço Vale Fértil Sachê 120g,
MZ-1-041-029-01-06,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
MZ-1-041-029-01-06,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
MZ-1-042-001-03-05,1,50000014055000,put_wall,GTER48217,Pão De Sanduíche Frutas E Castanhas Sem Glúten Jasmine Pacote 350g,
MZ-1-042-014-02-05,1,50000013966503,stock_audit,OLCT40830,Suco Del Valle Néctar Sabor Abacaxi 1l,
MZ-1-043-005-02-05,1,50000013966857,stock_audit,GKFY10279,Espumante Branco Doce Moscatel Casa Perini 750 Ml,
MZ-1-043-005-02-05,1,50000012825091,it_support,GTQV17501,Espumante Branco Doce Moscatel Casa Perini 750 Ml,
MZ-1-043-010-02-05,3,50000000028203,stock_audit,PGQY98565,Vinho Chileno Branco Reserva Sierra Batuco Chardonnay 750ml,
MZ-1-043-016-04-05,1,50000013979909,stock_audit,PIIX11805,Vodka Smirnoff Ice 269ml,
MZ-1-043-033-03-06,1,50000014140608,it_support,IKDA25775,Manteiga De Garrafa 900g - Rainha Do Norte,
MZ-1-044-028-04-04,1,50000014067524,stock_audit,ELEU10401,Macarrão Bavette Barilla Grano Duro Nº 13 500g,
MZ-1-044-030-02-04,1,50000013104551,stock_audit,HHNW37404,Amendoim Japonês Assado Original 1kg Mendorato Santa Helena,
MZ-1-045-037-03-01,1,50000013967421,stock_audit,JHES97500,Salgadinho De Batata Sabor Creme E Cebola 109g Pringles,
MZ-1-045-039-03-05,1,50000011539372,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000012589272,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000013727775,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000014061830,put_wall,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000011624538,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000011587681,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000012349247,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000012904845,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-039-03-05,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
MZ-1-045-042-03-03,1,50000014056691,stock_audit,NFZX72417,Bala De Leite Pocket Cremosa Milk 500g - Freegells,
MZ-1-045-042-04-02,1,50000011539372,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000012589272,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000013727775,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000014061830,put_wall,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000011624538,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000011587681,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000012349247,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-042-04-02,1,50000012904845,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000011539372,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000012589272,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000013727775,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000014061830,put_wall,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000011624538,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000011587681,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000012349247,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-045-043-02-04,1,50000012904845,stock_audit,APHR07623,Batata Frita Lisa Lay's Sensações Premium Peito De Peru Sem Glúten 40 G,
MZ-1-046-026-02-03,2,50000014050789,stock_audit,LIPF39185,Batata Frita Ondulada Ruffles Original 115g Elma Chips,
MZ-1-046-032-03-05,2,50000013830528,it_support,ITWA96785,Doce De Leite Viçosa Cremoso Tradicional Lata 800g,
MZ-1-046-046-03-06,1,50000014144638,stock_audit,XUNA09049,Azeitona Verde Em Conserva Sem Caroço Vale Fértil Sachê 120g,
MZ-1-047-005-03-03,1,50000013971856,stock_audit,SXPQ02384,Água De Coco Campo Largo 900ml,
MZ-1-047-005-03-03,1,50000014050533,stock_audit,VBTT00523,Água De Coco Campo Largo 900ml,
MZ-1-047-013-02-04,1,50000013830813,it_support,CQSA00497,Capsula De Cappuccino Napolitano Tres 3 Corações 10 Unidades,
MZ-1-047-013-03-04,1,50000013937193,stock_audit,ESMW29890,Bombons Recheados Sortidos Lindt Lindor Caixa 75g,
MZ-1-047-014-02-03,2,50000013830813,it_support,CQSA00497,Capsula De Cappuccino Napolitano Tres 3 Corações 10 Unidades,
MZ-1-047-034-05-03,1,50000013725950,stock_audit,CATI40807,Mansão Maromba Gin + Cafeína Melancia 1l - Garrafa Frágil,
MZ-1-047-034-05-03,1,50000014092227,put_wall,CATI40807,Mansão Maromba Gin + Cafeína Melancia 1l - Garrafa Frágil,
MZ-1-047-034-05-03,1,50000014052737,stock_audit,CATI40807,Mansão Maromba Gin + Cafeína Melancia 1l - Garrafa Frágil,
MZ-1-047-034-05-03,1,50000013949274,stock_audit,CATI40807,Mansão Maromba Gin + Cafeína Melancia 1l - Garrafa Frágil,
MZ-1-047-036-01-06,1,50000014058787,stock_audit,PVVI44203,Tapioca Da Terrinha Pacote 1kg,
MZ-1-047-043-02-04,1,50000014050789,stock_audit,LIPF39185,Batata Frita Ondulada Ruffles Original 115g Elma Chips,
MZ-1-047-043-02-04,1,50000014050789,stock_audit,LIPF39185,Batata Frita Ondulada Ruffles Original 115g Elma Chips,
MZ-1-047-048-04-01,1,50000013978441,stock_audit,TXMV11193,Integral Camil Biscoitos De Arroz Integral De Arroz Sem Glúten Sem Sal 150 G,
MZ-1-048-014-02-01,1,50000013030258,cycle_count,IVTQ01611,Biscoito Com Biomassa De Banana Verde Cajulinha Alere Gourmet 70g,
MZ-1-048-014-02-01,1,50000013031905,cycle_count,IVTQ01611,Biscoito Com Biomassa De Banana Verde Cajulinha Alere Gourmet 70g,
MZ-1-048-035-02-02,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
MZ-1-048-036-01-01,1,50000014109942,stock_audit,CLQS42452,Açúcar Orgânico Demerara Native 1kg,
MZ-1-048-036-03-03,1,50000013971856,stock_audit,SXPQ02384,Água De Coco Campo Largo 900ml,
MZ-1-048-036-03-03,1,50000014050533,stock_audit,VBTT00523,Água De Coco Campo Largo 900ml,
MZ-1-048-036-03-05,1,50000013971856,stock_audit,SXPQ02384,Água De Coco Campo Largo 900ml,
MZ-1-048-036-03-05,1,50000014050533,stock_audit,VBTT00523,Água De Coco Campo Largo 900ml,
MZ-1-048-036-04-02,1,50000009308308,cycle_count,HDNB20548,Chococino Caramel Em Cápsula Nescafé Dolce Gusto Caixa 10uni,
MZ-1-048-036-04-02,1,50000011251959,stock_audit,HDNB20548,Chococino Caramel Em Cápsula Nescafé Dolce Gusto Caixa 10uni,
MZ-1-048-036-04-02,1,50000011485343,it_support,HDNB20548,Chococino Caramel Em Cápsula Nescafé Dolce Gusto Caixa 10uni,
MZ-1-048-036-04-02,1,50000013829737,it_support,HDNB20548,Chococino Caramel Em Cápsula Nescafé Dolce Gusto Caixa 10uni,
MZ-1-048-036-04-02,1,50000010570268,stock_audit,HDNB20548,Chococino Caramel Em Cápsula Nescafé Dolce Gusto Caixa 10uni,
MZ-1-048-036-04-03,1,50000014060194,stock_audit,SAFR39694,4 Gel Mata Baratas Francesinha Seringa 10g Termifin,
MZ-1-048-037-02-05,2,50000014111048,packing,PMCM88884,Licor Fino Cream & Marula Fruit Amarula Garrafa 750ml,
MZ-1-048-037-05-04,1,50000014057352,stock_audit,SJAP08945,Pasta De Amendoim La Ganexa Com Whey Protein Zero Açúcar Pote 450g Sabor Leitinho,
MZ-1-048-038-03-04,2,50000013971856,stock_audit,SXPQ02384,Água De Coco Campo Largo 900ml,
MZ-1-048-038-03-04,2,50000014050533,stock_audit,VBTT00523,Água De Coco Campo Largo 900ml,
MZ-1-049-029-02-06,1,50000013829969,it_support,TCYE88429,Limpa Pedras E Piso Antiderrapante Pedrex 5 Litros Faz 20l,
MZ-1-049-035-04-02,1,50000014060194,stock_audit,SAFR39694,4 Gel Mata Baratas Francesinha Seringa 10g Termifin,
MZ-1-052-006-01-06,1,50000013967421,stock_audit,JHES97500,Salgadinho De Batata Sabor Creme E Cebola 109g Pringles,
MZ-1-052-044-04-03,1,50000013970657,stock_audit,MDQW39706,Removedor Gordura Concentrado Limpa Chapa Coifa Grelha 5l,
MZ-1-052-044-04-03,1,50000014054010,stock_audit,GVRF41705,Removedor Gordura Concentrado Limpa Chapa Coifa Grelha 5l,
MZ-1-052-048-02-05,1,50000013963466,put_wall,CXOD64712,Desinfetante Lavanda Sanol 5 Litros,
MZ-1-053-001-04-01,1,50000014060194,stock_audit,SAFR39694,4 Gel Mata Baratas Francesinha Seringa 10g Termifin,
MZ-1-053-004-01-03,2,50000013152424,it_support,LJCQ39377,"Percarbonato De Sódio Clareador Quimivida Alvejapro 1kg, Sem Cloro",
MZ-1-053-004-01-03,2,50000013417410,it_support,LJCQ39377,"Percarbonato De Sódio Clareador Quimivida Alvejapro 1kg, Sem Cloro",
MZ-1-053-004-01-03,2,50000013651667,it_support,LJCQ39377,"Percarbonato De Sódio Clareador Quimivida Alvejapro 1kg, Sem Cloro",
MZ-1-053-004-01-03,2,50000013055813,put_wall,LJCQ39377,"Percarbonato De Sódio Clareador Quimivida Alvejapro 1kg, Sem Cloro",
MZ-1-053-004-01-03,2,50000013478473,put_wall,LJCQ39377,"Percarbonato De Sódio Clareador Quimivida Alvejapro 1kg, Sem Cloro",
MZ-1-053-004-01-03,2,50000013161491,put_wall,LJCQ39377,"Percarbonato De Sódio Clareador Quimivida Alvejapro 1kg, Sem Cloro",
MZ-1-053-004-01-05,1,50000013647467,stock_audit,AYTG14497,Desinfetante Sanol Galão Bambu 5l - Limpeza Perfumada,
MZ-1-053-004-02-06,6,50000014065115,stock_audit,LBQN89761,Coperalcool Bacfree Panos Umedecidos 70° Refil 50un 20x18cm,
MZ-1-053-007-04-02,1,50000014066152,stock_audit,TNSC06491,Aromatizador Elétrico Standard Via Aroma Para Óleos E Essência,
MZ-1-053-017-02-05,1,50000013963466,put_wall,CXOD64712,Desinfetante Lavanda Sanol 5 Litros,
MZ-1-053-038-02-05,1,50000014003059,put_wall,WYML31160,Amaciante Urca Brisa Azul 5l,
